Food,Ratio,DietID,replicate,flyID,lifespan,totaleaten,watertotal,dietremaining,waterremaining,eggs,trial
360 mg/mL,0:01,1,C,1C,28,35.89829095,74.73239507,23.4,15.6,0,II
360 mg/mL,0:01,1,C,1C,32,44.94336203,83.37491261,21.9,13,0,II
360 mg/mL,0:01,1,C,1C,36,32.06164751,30.75473522,24,24.2,0,II
360 mg/mL,0:01,1,C,1C,40,16.17599664,53.21993032,26.3,20.4,0,II
360 mg/mL,1:16,2,C,2C,4,29.43374962,50.54549345,24.4,20.9,0,II
360 mg/mL,1:16,2,C,2C,8,26.0694902,85.89980203,24.9,12.1,0,II
360 mg/mL,1:16,2,C,2C,12,22.61652767,83.95631634,25.4,12.8,0,II
360 mg/mL,1:16,2,C,2C,16,19.78993932,53.21993032,25.8,20.4,0,II
360 mg/mL,1:16,2,C,2C,20,33.99570412,47.78683452,23.7,21.4,0,II
360 mg/mL,1:16,2,C,2C,24,38.99965834,59.78365377,22.9,19.1,0,II
360 mg/mL,1:16,2,C,2C,28,26.0694902,57.82360386,24.9,19.5,0,II
360 mg/mL,1:16,2,C,2C,32,47.78683452,69.22055933,21.4,17,0,II
360 mg/mL,1:16,2,C,2C,36,47.78683452,43.1963256,21.4,22.2,0,II
360 mg/mL,1:16,2,C,2C,40,32.70983696,56.31892913,23.9,19.8,0,II
360 mg/mL,1:16,2,C,2C,44,61.69121937,61.69121937,18.7,18.7,0,II
360 mg/mL,1:16,2,C,2C,48,52.69175198,56.31892913,20.5,19.8,3,II
360 mg/mL,1:16,2,C,2C,52,47.78683452,50.0005185,21.4,21,0,II
360 mg/mL,1:16,2,C,2C,56,52.16022395,42.01449416,20.6,22.4,0,II
360 mg/mL,1:16,2,C,2C,60,48.3453326,72.44525011,21.3,16.2,0,II
360 mg/mL,1:16,2,C,2C,64,43.7820946,32.06164751,22.1,24,0,II
360 mg/mL,1:16,2,C,2C,68,28.76796861,30.75473522,24.5,24.2,0,II
360 mg/mL,1:16,2,C,2C,69,16.17599664,12.47190284,26.3,26.8,0,II
360 mg/mL,1:08,3,C,3C,4,15.44240619,18.35514784,26.4,26,0,II
360 mg/mL,1:08,3,C,3C,8,62.6254228,70.45343368,18.5,16.7,0,II
360 mg/mL,1:08,3,C,3C,12,43.1963256,73.9824336,22.2,15.8,0,II
360 mg/mL,1:08,3,C,3C,16,35.89829095,72.05315799,23.4,16.3,0,II
360 mg/mL,1:08,3,C,3C,20,37.14925741,70.45343368,23.2,16.7,0,II
360 mg/mL,1:08,3,C,3C,24,37.14925741,70.45343368,23.2,16.7,0,II
360 mg/mL,1:08,3,C,3C,28,40.21594509,72.44525011,22.7,16.2,0,II
360 mg/mL,1:08,3,C,3C,32,35.89829095,22.61652767,23.4,25.4,2,II
360 mg/mL,1:08,3,C,3C,36,37.76952645,66.66909657,23.1,17.6,1,II
360 mg/mL,1:08,3,C,3C,40,40.81890775,42.60712698,22.6,22.3,6,II
360 mg/mL,1:08,3,C,3C,44,32.06164751,61.21923053,24,18.8,6,II
360 mg/mL,1:08,3,C,3C,48,47.22494386,57.82360386,21.5,19.5,5,II
360 mg/mL,1:08,3,C,3C,52,24.69897905,85.63081384,25.1,12.2,45,II
360 mg/mL,1:04,4,C,4C,4,42.60712698,13.21995798,22.3,26.7,0,II
360 mg/mL,1:04,4,C,4C,8,47.22494386,77.95497475,21.5,14.7,0,II
360 mg/mL,1:04,4,C,4C,12,51.62534139,92.10319249,20.7,9.4,170,II
360 mg/mL,1:04,4,C,4C,16,48.90044281,70.45343368,21.2,16.7,0,II
360 mg/mL,1:04,4,C,4C,20,51.08709948,65.35021381,20.8,17.9,193,II
360 mg/mL,1:04,4,C,4C,24,54.26625728,71.65793595,20.2,16.4,63,II
360 mg/mL,1:04,4,C,4C,28,46.65965594,66.23267797,21.6,17.7,0,II
360 mg/mL,1:04,4,C,4C,32,48.90044281,87.94913819,21.2,11.3,9,II
360 mg/mL,1:04,4,C,4C,36,44.36443854,84.52606488,22,12.6,0,II
360 mg/mL,1:04,4,C,4C,40,51.08709948,62.6254228,20.8,18.5,0,II
360 mg/mL,1:04,4,C,4C,44,46.65965594,59.78365377,21.6,19.1,0,II
360 mg/mL,1:02,5,C,5C,4,31.40994837,36.52551372,24.1,23.3,0,II
360 mg/mL,1:02,5,C,5C,8,18.35514784,76.90831998,26,15,0,II
360 mg/mL,1:01,6,C,6C,4,28.09865641,54.78441565,24.6,20.1,0,II
360 mg/mL,1:01,6,C,6C,8,7.13375936,61.21923053,27.5,18.8,0,II
360 mg/mL,1:01,6,C,6C,12,84.52606488,100,12.6,0,0,II
360 mg/mL,1:01,6,C,6C,16,39.60953012,111.8122488,22.8,9.8,0,II
360 mg/mL,1:01,6,C,6C,20,43.7820946,100,22.1,0,0,II
360 mg/mL,1:01,6,C,6C,24,46.65965594,101.6120219,21.6,14.6,0,II
360 mg/mL,1:01,6,C,6C,26,17.63236339,71.25957831,26.1,16.5,0,II
360 mg/mL,1:00,7,C,7C,4,20.50195455,98.69773882,25.7,3,0,II
360 mg/mL,1:00,7,C,7C,8,65.35021381,87.70287639,17.9,11.4,0,II
360 mg/mL,1:00,7,C,7C,12,37.76952645,100.0247251,23.1,10.5,0,II
360 mg/mL,1:00,7,C,7C,16,30.09600373,90.04001815,24.3,10.4,0,II
360 mg/mL,1:00,7,C,7C,20,33.35452105,98.42030964,23.8,3.4,0,II
360 mg/mL,1:00,7,C,7C,22,9.443380118,28.76796861,27.2,24.5,0,II
180 mg/mL,0:01,8,C,8C,4,38.38632527,38.99965834,23,22.9,0,II
180 mg/mL,0:01,8,C,8C,8,15.44240619,58.31855448,26.4,19.4,0,II
180 mg/mL,0:01,8,C,8C,11,28.09865641,63.08764775,24.6,18.4,0,II
180 mg/mL,1:16,9,C,9C,4,38.38632527,59.78365377,23,19.1,0,II
180 mg/mL,1:16,9,C,9C,8,36.52551372,75.1027386,23.3,15.5,0,II
180 mg/mL,1:16,9,C,9C,12,38.38632527,51.08709948,23,20.8,0,II
180 mg/mL,1:16,9,C,9C,16,37.14925741,56.82379618,23.2,19.7,0,II
180 mg/mL,1:16,9,C,9C,20,37.14925741,72.44525011,23.2,16.2,0,II
180 mg/mL,1:16,9,C,9C,24,44.94336203,44.94336203,21.9,21.9,0,II
180 mg/mL,1:16,9,C,9C,28,37.14925741,62.6254228,23.2,18.5,0,II
180 mg/mL,1:16,9,C,9C,32,27.42580878,42.01449416,24.7,22.4,0,II
180 mg/mL,1:16,9,C,9C,36,35.89829095,54.78441565,23.4,20.1,0,II
180 mg/mL,1:16,9,C,9C,40,36.52551372,30.75473522,23.3,24.2,0,II
180 mg/mL,1:16,9,C,9C,44,36.52551372,78.29778024,23.3,14.6,0,II
180 mg/mL,1:16,9,C,9C,48,34.63339055,66.66909657,23.6,17.6,0,II
180 mg/mL,1:16,9,C,9C,52,44.36443854,59.29857439,22,19.2,0,II
180 mg/mL,1:16,9,C,9C,56,47.22494386,67.53233367,21.5,17.4,0,II
180 mg/mL,1:16,9,C,9C,60,43.7820946,75.46999848,22.1,15.4,0,II
180 mg/mL,1:16,9,C,9C,63,32.06164751,32.06164751,24,24,0,II
180 mg/mL,1:08,10,C,10C,4,58.31855448,42.01449416,19.4,22.4,0,II
180 mg/mL,1:08,10,C,10C,8,36.52551372,42.60712698,23.3,22.3,0,II
180 mg/mL,1:08,10,C,10C,12,53.21993032,77.95497475,20.4,14.7,0,II
180 mg/mL,1:08,10,C,10C,16,51.62534139,60.74397673,20.7,18.9,0,II
180 mg/mL,1:08,10,C,10C,20,50.0005185,69.63467919,21,16.9,0,II
180 mg/mL,1:08,10,C,10C,24,51.62534139,76.19529094,20.7,15.2,72,II
180 mg/mL,1:08,10,C,10C,28,44.94336203,82.17692572,21.9,13.4,30,II
180 mg/mL,1:08,10,C,10C,32,65.35021381,71.25957831,17.9,16.5,0,II
180 mg/mL,1:08,10,C,10C,35,42.60712698,54.78441565,22.3,20.1,0,II
180 mg/mL,1:04,11,C,11C,4,57.82360386,51.08709948,19.5,20.8,0,II
180 mg/mL,1:04,11,C,11C,8,75.83418062,55.29924381,15.3,20,0,II
180 mg/mL,1:04,11,C,11C,12,58.81020965,83.37491261,19.3,13,0,II
180 mg/mL,1:04,11,C,11C,16,54.78441565,41.4184226,20.1,22.5,0,II
180 mg/mL,1:04,11,C,11C,20,55.81074666,67.95916299,19.9,17.3,20,II
180 mg/mL,1:04,11,C,11C,24,67.53233367,66.66909657,17.4,17.6,231,II
180 mg/mL,1:04,11,C,11C,28,66.23267797,66.23267797,17.7,17.7,111,II
180 mg/mL,1:04,11,C,11C,32,76.5533354,30.75473522,15.1,24.2,90,II
180 mg/mL,1:04,11,C,11C,36,64.00237016,77.26025071,18.2,14.9,29,II
180 mg/mL,1:04,11,C,11C,40,63.08764775,40.21594509,18.4,22.7,0,II
180 mg/mL,1:04,11,C,11C,44,80.93168216,77.95497475,13.8,14.7,0,II
180 mg/mL,1:02,12,C,12C,4,69.63467919,51.08709948,16.9,20.8,0,II
180 mg/mL,1:02,12,C,12C,8,87.2018987,48.90044281,11.6,21.2,0,II
180 mg/mL,1:02,12,C,12C,12,95.18621958,20.50195455,7,25.7,0,II
180 mg/mL,1:02,12,C,12C,16,95.18621958,80.93168216,7,13.8,109,II
180 mg/mL,1:02,12,C,12C,20,85.35895296,92.10319249,12.3,9.4,144,II
180 mg/mL,1:02,12,C,12C,24,77.26025071,21.21038826,14.9,25.6,42,II
180 mg/mL,1:02,12,C,12C,28,90.25853515,32.06164751,10.3,24,173,II
180 mg/mL,1:02,12,C,12C,32,86.68960056,77.60913361,11.8,14.8,87,II
180 mg/mL,1:02,12,C,12C,36,87.94913819,90.54514479,11.3,15.5,13,II
180 mg/mL,1:02,12,C,12C,40,94.53493448,98.42030964,7.6,3.4,16,II
180 mg/mL,1:01,13,C,13C,4,50.54549345,52.69175198,20.9,20.5,0,II
180 mg/mL,1:01,13,C,13C,8,67.95916299,100,17.3,0,0,II
180 mg/mL,1:01,13,C,13C,12,81.87006143,132.0616475,13.5,0,0,II
180 mg/mL,1:01,13,C,13C,16,81.24744611,100,13.7,0,0,II
180 mg/mL,1:01,13,C,13C,20,85.89980203,132.5570235,12.1,13.8,0,II
180 mg/mL,1:01,13,C,13C,24,88.4332444,153.2199303,11.1,0,0,II
180 mg/mL,1:01,13,C,13C,28,87.45379899,126.9508656,11.5,14,0,II
180 mg/mL,1:01,13,C,13C,32,44.94336203,95.2919166,21.9,6.9,0,II
180 mg/mL,1:00,14,C,14C,4,50.54549345,80.61293879,20.9,13.9,0,II
90 mg/mL,0:01,15,C,15C,4,53.74476379,77.95497475,20.3,14.7,0,II
90 mg/mL,0:01,15,C,15C,8,51.08709948,62.6254228,20.8,18.5,0,II
90 mg/mL,0:01,15,C,15C,12,54.78441565,73.22006737,20.1,16,0,II
90 mg/mL,0:01,15,C,15C,16,47.22494386,28.09865641,21.5,24.6,0,II
90 mg/mL,0:01,15,C,15C,20,45.51886968,81.87006143,21.8,13.5,0,II
90 mg/mL,0:01,15,C,15C,24,41.4184226,33.35452105,22.5,23.8,0,II
90 mg/mL,0:01,15,C,15C,28,48.90044281,71.25957831,21.2,16.5,0,II
90 mg/mL,0:01,15,C,15C,32,47.78683452,59.78365377,21.4,19.1,0,II
90 mg/mL,0:01,15,C,15C,36,60.26545285,55.81074666,19,19.9,0,II
90 mg/mL,0:01,15,C,15C,40,42.60712698,54.26625728,22.3,20.2,0,II
90 mg/mL,0:01,15,C,15C,44,35.89829095,59.29857439,23.4,19.2,0,II
90 mg/mL,0:01,15,C,15C,48,37.76952645,26.74942145,23.1,24.8,0,II
90 mg/mL,0:01,15,C,15C,52,44.94336203,69.22055933,21.9,17,0,II
90 mg/mL,0:01,15,C,15C,56,54.78441565,29.43374962,20.1,24.4,0,II
90 mg/mL,0:01,15,C,15C,58,24.00839073,17.63236339,25.2,26.1,0,II
90 mg/mL,1:16,16,C,16C,4,64.90415756,62.1599484,18,18.6,0,II
90 mg/mL,1:16,16,C,16C,8,68.80327034,60.26545285,17.1,19,0,II
90 mg/mL,1:16,16,C,16C,12,66.23267797,95.18621958,17.7,7,0,II
90 mg/mL,1:16,16,C,16C,16,55.29924381,47.78683452,20,21.4,0,II
90 mg/mL,1:16,16,C,16C,20,67.10231334,72.05315799,17.5,16.3,0,II
90 mg/mL,1:16,16,C,16C,24,80.61293879,26.0694902,13.9,24.9,0,II
90 mg/mL,1:16,16,C,16C,28,66.66909657,84.80658537,17.6,12.5,0,II
90 mg/mL,1:16,16,C,16C,32,68.80327034,67.10231334,17.1,17.5,0,II
90 mg/mL,1:16,16,C,16C,36,74.35896202,63.08764775,15.7,18.4,0,II
90 mg/mL,1:16,16,C,16C,40,73.22006737,73.60280398,16,15.9,0,II
90 mg/mL,1:16,16,C,16C,44,68.80327034,72.05315799,17.1,16.3,0,II
90 mg/mL,1:16,16,C,16C,48,64.90415756,63.54662846,18,18.3,0,II
90 mg/mL,1:16,16,C,16C,52,59.78365377,77.26025071,19.1,14.9,0,II
90 mg/mL,1:16,16,C,16C,56,60.74397673,74.35896202,18.9,15.7,0,II
90 mg/mL,1:16,16,C,16C,60,71.25957831,69.63467919,16.5,16.9,0,II
90 mg/mL,1:16,16,C,16C,64,65.35021381,38.99965834,17.9,22.9,0,II
90 mg/mL,1:16,16,C,16C,68,60.74397673,54.26625728,18.9,20.2,0,II
90 mg/mL,1:16,16,C,16C,72,56.82379618,47.22494386,19.7,21.5,0,II
90 mg/mL,1:16,16,C,16C,76,66.66909657,35.2675847,17.6,23.5,0,II
90 mg/mL,1:16,16,C,16C,80,64.00237016,52.69175198,18.2,20.5,0,II
90 mg/mL,1:16,16,C,16C,84,61.69121937,60.74397673,18.7,18.9,0,II
90 mg/mL,1:16,16,C,16C,88,62.6254228,60.74397673,18.5,18.9,0,II
90 mg/mL,1:16,16,C,16C,92,68.80327034,77.26025071,17.1,14.9,0,II
90 mg/mL,1:16,16,C,16C,95,51.08709948,28.09865641,20.8,24.6,0,II
90 mg/mL,1:08,17,C,17C,4,64.4548781,63.08764775,18.1,18.4,0,II
90 mg/mL,1:08,17,C,17C,8,53.21993032,53.74476379,20.4,20.3,0,II
90 mg/mL,1:08,17,C,17C,12,79.96648836,63.08764775,14.1,18.4,0,II
90 mg/mL,1:08,17,C,17C,16,60.74397673,54.78441565,18.9,20.1,0,II
90 mg/mL,1:08,17,C,17C,20,70.04563546,79.63876864,16.8,14.2,0,II
90 mg/mL,1:08,17,C,17C,24,71.65793595,90.25853515,16.4,10.3,13,II
90 mg/mL,1:04,18,C,18C,4,70.45343368,55.29924381,16.7,20,0,II
90 mg/mL,1:04,18,C,18C,8,135.2675847,58.31855448,0,19.4,0,II
90 mg/mL,1:04,18,C,18C,12,79.96648836,59.78365377,14.1,19.1,0,II
90 mg/mL,1:04,18,C,18C,16,81.24744611,57.32535276,13.7,19.6,0,II
90 mg/mL,1:04,18,C,18C,20,97.56551609,62.1599484,4.5,18.6,130,II
90 mg/mL,1:04,18,C,18C,24,132.7805667,79.3080442,11.8,14.3,95,II
90 mg/mL,1:04,18,C,18C,28,81.87006143,60.26545285,13.5,19,0,II
90 mg/mL,1:02,19,C,19C,4,66.23267797,62.6254228,17.7,18.5,0,II
90 mg/mL,1:02,19,C,19C,8,100,30.09600373,0,24.3,0,II
90 mg/mL,1:02,19,C,19C,12,155.8720307,73.60280398,1.5,15.9,0,II
90 mg/mL,1:02,19,C,19C,16,132.0054744,71.65793595,6.1,16.4,0,II
90 mg/mL,1:02,19,C,19C,20,118.3642382,70.45343368,9.3,16.7,0,II
90 mg/mL,1:02,19,C,19C,24,163.2094968,78.6375562,6.1,14.5,39,II
90 mg/mL,1:02,19,C,19C,28,79.63876864,145.7723535,14.2,11.5,20,II
90 mg/mL,1:02,19,C,19C,32,156.0834415,116.1759966,7.3,0,0,II
90 mg/mL,1:02,19,C,19C,36,76.5533354,100,15.1,0,5,II
90 mg/mL,1:01,20,C,20C,4,97.64848648,30.09600373,4.4,24.3,0,II
90 mg/mL,1:01,20,C,20C,8,143.5315522,48.3453326,7,21.3,0,II
90 mg/mL,1:01,20,C,20C,12,99.1930285,97.56551609,2.2,4.5,0,II
90 mg/mL,1:01,20,C,20C,16,149.3142946,100,0.7,0,16,II
90 mg/mL,1:01,20,C,20C,20,174.7323951,82.48083642,0,13.3,37,II
90 mg/mL,1:01,20,C,20C,24,200,90.25853515,0,10.3,0,II
90 mg/mL,1:01,20,C,20C,28,187.7028764,76.90831998,0,15,0,II
90 mg/mL,1:01,20,C,20C,32,191.3102943,92.85354272,0,9,8,II
90 mg/mL,1:01,20,C,20C,36,165.1151647,75.83418062,9.1,15.3,0,II
90 mg/mL,1:01,20,C,20C,40,169.2631134,67.53233367,11.4,17.4,1,II
90 mg/mL,1:01,20,C,20C,42,96.20521322,34.63339055,6,23.6,78,II
90 mg/mL,1:00,21,C,21C,3,22.61652767,48.90044281,25.4,21.2,0,II
45 mg/mL,0:01,22,C,22C,2,-15.14522719,28.76796861,30.2,24.5,0,II
45 mg/mL,1:16,23,C,23C,4,55.29924381,53.74476379,20,20.3,0,II
45 mg/mL,1:16,23,C,23C,8,70.85807943,59.78365377,16.6,19.1,0,II
45 mg/mL,1:16,23,C,23C,12,89.36799546,22.61652767,10.7,25.4,0,II
45 mg/mL,1:16,23,C,23C,16,73.9824336,68.80327034,15.8,17.1,0,II
45 mg/mL,1:16,23,C,23C,20,62.1599484,71.25957831,18.6,16.5,0,II
45 mg/mL,1:16,23,C,23C,24,79.63876864,23.31424166,14.2,25.3,0,II
45 mg/mL,1:16,23,C,23C,28,53.21993032,26.74942145,20.4,24.8,0,II
45 mg/mL,1:16,23,C,23C,32,50.54549345,77.95497475,20.9,14.7,0,II
45 mg/mL,1:16,23,C,23C,36,66.66909657,76.19529094,17.6,15.2,0,II
45 mg/mL,1:16,23,C,23C,40,60.26545285,53.74476379,19,20.3,0,II
45 mg/mL,1:16,23,C,23C,44,62.1599484,55.29924381,18.6,20,0,II
45 mg/mL,1:16,23,C,23C,48,56.31892913,29.43374962,19.8,24.4,0,II
45 mg/mL,1:16,23,C,23C,52,49.45216987,24.69897905,21.1,25.1,0,II
45 mg/mL,1:16,23,C,23C,56,64.4548781,47.78683452,18.1,21.4,0,II
45 mg/mL,1:16,23,C,23C,60,63.54662846,55.29924381,18.3,20,0,II
45 mg/mL,1:16,23,C,23C,64,63.08764775,50.54549345,18.4,20.9,0,II
45 mg/mL,1:16,23,C,23C,68,60.74397673,46.0909661,18.9,21.7,0,II
45 mg/mL,1:16,23,C,23C,72,41.4184226,63.54662846,22.5,18.3,0,II
45 mg/mL,1:08,24,C,24C,4,88.4332444,67.53233367,11.1,17.4,0,II
45 mg/mL,1:08,24,C,24C,8,78.97430879,87.2018987,14.4,11.6,0,II
45 mg/mL,1:08,24,C,24C,12,198.3480496,100,0,0,0,II
45 mg/mL,1:08,24,C,24C,16,115.7896602,81.87006143,13.1,13.5,0,II
45 mg/mL,1:08,24,C,24C,20,123.1841568,61.21923053,10.2,18.8,0,II
45 mg/mL,1:08,24,C,24C,24,153.2199303,44.94336203,0,21.9,0,II
45 mg/mL,1:08,24,C,24C,28,152.691752,58.31855448,0,19.4,0,II
45 mg/mL,1:08,24,C,24C,32,100,85.35895296,0,12.3,6,II
45 mg/mL,1:04,25,C,25C,4,100,44.94336203,0,21.9,0,II
45 mg/mL,1:04,25,C,25C,8,100,137.7695264,0,0,0,II
45 mg/mL,1:04,25,C,25C,12,143.1963256,80.61293879,0,13.9,0,II
45 mg/mL,1:04,25,C,25C,16,138.3863253,60.74397673,0,18.9,0,II
45 mg/mL,1:04,25,C,25C,20,141.4184226,76.19529094,0,15.2,0,II
45 mg/mL,1:04,25,C,25C,24,149.3434804,74.73239507,0.6,15.6,0,II
45 mg/mL,1:04,25,C,25C,28,69.22055933,72.05315799,17,16.3,2,II
45 mg/mL,1:04,25,C,25C,32,156.3189291,78.6375562,0,14.5,3,II
45 mg/mL,1:04,25,C,25C,36,156.3189291,70.85807943,0,16.6,1,II
45 mg/mL,1:04,25,C,25C,40,142.0233377,66.66909657,16,17.6,1,II
45 mg/mL,1:04,25,C,25C,44,138.0712423,116.1508177,13.7,15.6,1,II
45 mg/mL,1:04,25,C,25C,48,141.4184226,67.10231334,0,17.5,0,II
45 mg/mL,1:04,25,C,25C,52,146.6596559,64.90415756,0,18,1,II
45 mg/mL,1:04,25,C,25C,56,100,78.29778024,0,14.6,0,II
45 mg/mL,1:02,26,C,26C,4,100,20.50195455,0,25.7,0,II
45 mg/mL,1:02,26,C,26C,5,-17.78837522,7.13375936,30.5,27.5,0,II
45 mg/mL,1:01,27,C,27C,4,89.81876104,71.25957831,10.5,16.5,0,II
45 mg/mL,1:01,27,C,27C,8,167.959163,59.78365377,0,19.1,0,II
45 mg/mL,1:00,28,C,28C,4,100,56.82379618,0,19.7,0,II
45 mg/mL,1:00,28,C,28C,7,70.04563546,30.09600373,16.8,24.3,0,II
